timestamp,temperature_c,humidity,gas_state
2025-10-02 14:36:20,26.3,55.2,No Gas
2025-10-02 14:36:22,26.3,55.1,No Gas
2025-10-02 14:36:25,26.3,55.2,No Gas
2025-10-02 14:36:27,26.4,55.3,No Gas
2025-10-02 14:36:29,26.3,55.1,No Gas
2025-10-02 14:36:31,26.4,55.4,No Gas
2025-10-02 14:36:34,26.3,55.1,No Gas
2025-10-02 14:36:36,26.4,55.3,No Gas
2025-10-02 14:36:38,26.3,55.0,No Gas
2025-10-02 14:36:43,26.3,55.1,No Gas
2025-10-02 14:36:52,26.3,55.6,No Gas
2025-10-02 14:37:01,26.3,55.8,No Gas
2025-10-02 14:37:03,26.3,55.9,No Gas
2025-10-02 14:37:10,26.4,56.0,No Gas
2025-10-02 14:37:14,26.4,55.9,No Gas
2025-10-02 14:37:21,26.4,56.4,No Gas
2025-10-02 14:37:26,26.5,56.6,No Gas
2025-10-02 14:37:28,26.4,56.6,No Gas
2025-10-02 14:37:32,26.4,56.3,No Gas
2025-10-02 14:37:35,26.4,56.2,No Gas
2025-10-02 14:37:37,26.3,56.2,Gas Present
2025-10-02 14:37:45,26.4,56.6,No Gas
2025-10-02 14:37:48,26.4,56.6,Gas Present
2025-10-02 14:37:52,26.3,56.3,No Gas
2025-10-02 14:37:54,26.4,56.2,No Gas
2025-10-02 14:37:56,26.4,56.2,No Gas
2025-10-02 14:37:59,26.3,56.1,No Gas
2025-10-02 14:38:08,26.4,56.2,No Gas
2025-10-02 14:38:10,26.3,55.8,No Gas
2025-10-02 14:38:33,26.4,55.4,No Gas
2025-10-02 14:38:37,26.5,55.4,No Gas
2025-10-02 14:38:44,26.4,55.3,No Gas
2025-10-02 14:38:48,26.4,55.2,No Gas
2025-10-02 14:38:53,26.4,55.5,No Gas
2025-10-02 14:38:57,26.4,55.5,No Gas
2025-10-02 14:39:00,26.3,55.2,No Gas
2025-10-02 14:39:02,26.5,55.4,No Gas
2025-10-02 14:39:04,26.5,55.4,No Gas
2025-10-02 14:39:06,26.4,55.5,No Gas
2025-10-02 14:39:11,26.4,55.4,No Gas
2025-10-02 14:39:13,26.4,55.4,No Gas
2025-10-02 14:39:15,26.3,55.1,No Gas
2025-10-02 14:39:18,26.4,55.3,No Gas
2025-10-02 14:40:12,26.4,55.8,No Gas
2025-10-02 14:40:14,26.4,55.9,No Gas
2025-10-02 14:40:17,26.4,55.8,No Gas
2025-10-02 14:40:19,26.4,55.8,No Gas
2025-10-02 14:40:21,26.5,55.8,No Gas
2025-10-02 14:40:23,26.5,55.6,No Gas
2025-10-02 14:40:26,26.5,55.6,No Gas
2025-10-02 14:40:28,26.5,55.4,No Gas
2025-10-02 14:40:44,26.5,55.3,No Gas
2025-10-02 14:40:46,26.6,55.3,No Gas
2025-10-02 14:40:48,26.5,55.3,No Gas
2025-10-02 14:40:50,26.5,55.3,No Gas
2025-10-02 14:40:53,26.5,55.2,No Gas
2025-10-02 14:40:55,26.5,55.2,No Gas
2025-10-02 14:40:57,26.5,55.3,No Gas
2025-10-02 14:40:59,26.5,55.3,No Gas
2025-10-02 14:41:02,26.5,55.3,No Gas
2025-10-02 14:41:06,26.5,55.5,No Gas
2025-10-02 14:41:09,26.5,55.5,No Gas
2025-10-02 14:41:11,26.5,55.6,No Gas
2025-10-02 14:41:13,26.5,55.3,No Gas
2025-10-02 14:41:15,26.5,55.4,No Gas
2025-10-02 14:41:27,26.6,55.1,No Gas
2025-10-02 14:41:40,26.6,55.6,No Gas
2025-10-02 14:41:52,26.6,55.5,No Gas
2025-10-02 14:42:01,26.6,56.3,No Gas
2025-10-02 14:42:14,26.7,56.4,No Gas
2025-10-02 14:42:17,26.6,56.0,No Gas
2025-10-02 14:42:19,26.6,56.0,No Gas
2025-10-02 14:42:26,26.7,55.8,No Gas
2025-10-02 14:42:28,26.7,55.7,No Gas
2025-10-02 14:42:33,26.7,55.9,No Gas
2025-10-02 14:42:35,26.7,55.8,No Gas
2025-10-02 14:42:44,26.6,56.2,No Gas
2025-10-02 14:42:46,26.6,56.2,No Gas
2025-10-02 14:42:48,26.7,56.2,No Gas
2025-10-02 14:42:53,26.7,56.4,No Gas
2025-10-02 14:42:55,26.8,56.7,No Gas
2025-10-02 14:42:57,26.7,56.8,No Gas
2025-10-02 14:43:00,26.7,56.5,No Gas
2025-10-02 14:43:02,26.7,56.4,No Gas
2025-10-02 14:43:04,26.7,56.4,No Gas
2025-10-02 14:43:09,26.7,56.1,No Gas
2025-10-02 14:43:11,26.7,56.1,No Gas
2025-10-02 14:43:13,26.8,56.0,No Gas
2025-10-02 14:43:15,26.8,55.7,No Gas
2025-10-02 14:43:18,26.7,55.8,No Gas
2025-10-02 14:43:20,26.7,55.5,No Gas
2025-10-02 14:43:22,26.8,55.6,No Gas
2025-10-02 14:43:24,26.8,55.5,No Gas
2025-10-02 14:43:27,26.7,55.5,No Gas
2025-10-02 14:43:29,26.7,55.5,No Gas
2025-10-02 14:43:38,26.8,55.4,No Gas
2025-10-02 14:43:40,26.8,55.3,No Gas
2025-10-02 14:43:43,26.7,55.3,No Gas
2025-10-02 14:43:47,26.9,55.1,No Gas
2025-10-02 14:43:49,26.8,55.1,No Gas
2025-10-02 14:43:52,26.8,55.0,No Gas
2025-10-02 14:43:56,26.9,55.1,No Gas
2025-10-02 14:43:58,26.8,54.9,No Gas
2025-10-02 14:44:12,26.9,54.7,No Gas
2025-10-02 14:44:28,26.9,54.9,No Gas
2025-10-02 14:44:44,27.0,54.6,No Gas
2025-10-02 14:44:46,26.9,54.5,No Gas
2025-10-02 14:44:48,27.0,54.6,No Gas
2025-10-02 14:44:50,26.9,54.5,No Gas
2025-10-02 14:44:53,27.0,54.4,No Gas
2025-10-02 14:44:55,27.0,54.6,No Gas
2025-10-02 14:45:04,27.0,54.7,No Gas
2025-10-02 14:45:06,27.0,54.9,No Gas
2025-10-02 14:45:09,27.1,54.8,No Gas
2025-10-02 14:45:11,27.1,55.0,No Gas
2025-10-02 14:45:13,27.1,55.2,No Gas
2025-10-02 14:45:33,27.1,55.1,No Gas
2025-10-02 14:45:36,27.1,54.9,No Gas
